DateTime,PT Tower,ET Tower,PT-JPL ET,DisALEXI ET
2021-01-19,0.7629267258913798,1.7312482099261977,0.274,0.375
2021-01-20,0.9356180081891932,2.5792183025372126,0.311,0.431
2021-01-21,1.0393502557476106,2.008152073418319,0.545,0.767
2021-01-22,0.7356688691833467,1.555919962443687,0.301,0.481
2021-01-23,0.929013348487661,1.5168667831694431,0.44,0.792
2021-01-24,0.6143035827760612,0.7620350372607902,0.358,0.719
2021-01-25,0.5200931734249243,,0.279,0.623
2021-01-26,0.5960763590482513,,0.136,0.335
2021-01-27,0.2324153205612118,,0.099,0.269
2021-01-28,0.7686259603836749,,0.192,0.573
2021-01-29,0.9937237495117703,1.3031657275560202,0.249,0.811
2021-01-30,0.27103770874702354,,0.302,1.073
2021-01-31,0.5945276355602097,,0.205,0.784
2021-02-01,0.9948873402444596,1.3392257494257371,0.22,0.867
2021-02-02,0.965472268961074,1.0951670769514468,0.243,0.99
2021-02-03,1.2726176319200002,1.0552917750055328,0.264,1.114
2021-02-04,0.052792343718834345,,0.255,1.114
2021-02-05,0.7453078867140878,2.3616135451185016,0.3,1.362
2021-02-06,0.743545722874353,0.9878863376917006,0.158,0.986
2021-02-07,0.6468326122162433,0.2752011075104286,0.108,0.495
2021-02-08,0.5011326151121329,0.3168291010238955,0.11,0.495
2021-02-09,0.6429762281857795,,0.113,0.495
2021-02-10,0.6638374647267077,0.3834737739287722,0.174,0.743
2021-02-11,0.8315380756543138,0.2617223883820284,0.237,0.99
2021-02-12,0.7393686746031995,0.3443147392443086,0.147,0.602
2021-02-13,0.5322670474082126,0.379508912924575,0.062,0.248
2021-02-14,0.7907647614757641,0.5593716950101073,0.126,0.495
2021-02-15,0.4220800474777852,0.2869118747516196,0.129,0.495
2021-02-16,0.8486428525829988,0.1971858834560257,0.127,0.478
2021-02-17,0.7340961429744948,0.2616187248391908,0.134,0.495
2021-02-18,1.0010127913731228,0.1074534022797504,0.103,0.36
2021-02-19,1.1472202074826257,,0.17,0.566
2021-02-20,1.2047531365688993,0.1571037183864598,0.321,1.014
2021-02-21,1.0084755382319324,,0.617,1.853
2021-02-22,1.359079203833948,1.1922902826143928,0.665,1.896
2021-02-23,2.4825309079990223,1.5095580149188044,1.054,2.845
2021-02-24,2.1215631629445904,1.865511957781967,0.192,0.49
2021-02-25,1.8110497205386502,2.008260142980451,0.195,0.471
2021-02-26,1.7621483323273042,2.2522668820409883,0.198,0.453
2021-02-27,2.4984493607233893,2.6107661200202923,0.363,0.782
2021-02-28,0.33211893705934037,0.944640168218532,0.252,0.511
2021-03-01,1.7766500341980047,2.60884528837447,1.617,3.086
2021-03-02,2.0561700771854494,2.244683578770185,0.932,1.67
2021-03-03,2.3728461933131806,2.256558914884073,1.155,2.049
2021-03-04,1.7294582572762336,2.5226134336448798,0.801,1.406
2021-03-05,2.083888814838473,1.8406375837310476,0.89,1.549
2021-03-06,2.3069830169969086,1.7176541633464617,0.757,1.305
2021-03-07,2.239969949811618,2.215056619401033,1.204,2.053
2021-03-08,2.5607875363461425,2.382547542272528,1.74,2.939
2021-03-09,2.351520128473078,1.8839783381267523,1.786,2.986
2021-03-10,1.3890207103842824,1.1759997366200103,1.705,2.821
2021-03-11,1.534099279634764,2.7317090904032355,0.805,1.319
2021-03-12,1.7683411494041397,2.138719792918668,1.126,1.824
2021-03-13,1.6169173841245648,1.681657118233941,1.12,1.797
2021-03-14,0.5215091080280274,1.1067209818155248,1.121,1.779
2021-03-15,0.6734959694036233,,0.545,0.856
2021-03-16,0.8598782328330742,,0.68,1.057
2021-03-17,0.5807591186403974,,0.449,0.691
2021-03-18,0.42389850472253354,,0.27,0.41
2021-03-19,2.839461119268476,4.509102874165084,1.261,1.896
2021-03-20,3.039889735680714,2.90254218982091,1.262,1.876
2021-03-21,3.320130755026677,2.731836734933651,1.578,2.321
2021-03-22,3.052439224990138,1.5478607693094897,1.483,2.156
2021-03-23,0.926795205212137,1.56096678973241,1.174,1.688
2021-03-24,1.3430046943069758,2.9026118255149123,0.956,1.358
2021-03-25,1.293436970929856,,0.724,1.016
2021-03-26,1.0263339193845116,1.1654974456246134,0.724,1.005
2021-03-27,3.2952918767995887,3.683815418067792,1.547,2.121
2021-03-28,2.508632533736699,4.019899757274595,1.037,1.404
2021-03-29,3.7416108311028116,3.760462506145996,1.673,2.239
2021-03-30,2.5602557877348167,2.0781613569034434,1.908,2.522
2021-03-31,3.17409320126266,1.9432355534842916,1.318,1.721
2021-04-01,2.9741400247233885,1.1684746238787438,1.192,1.536
2021-04-02,3.2923137087354597,1.2378942633120469,1.33,1.693
2021-04-03,3.9192805069395957,2.01024517974399,2.295,2.884
2021-04-04,4.085395049613813,1.0564094603389025,2.072,2.528
2021-04-05,3.8767143610796366,0.8521643721284288,2.122,2.506
2021-04-06,3.966001138018149,1.1891945212793402,2.298,2.622
2021-04-07,3.878154358683681,0.6825925725231614,2.21,2.43
2021-04-08,1.2286863993052715,2.920111211261088,0.958,1.012
2021-04-09,4.436110088896156,3.4613765567376102,1.999,2.021
2021-04-10,1.4174065739061386,2.778746657322279,1.198,1.155
2021-04-11,0.9455660953674176,,0.469,0.429
2021-04-12,4.460289393569477,5.159910507968825,1.415,1.222
2021-04-13,4.549774315103366,3.045478838852215,1.421,1.151
2021-04-14,4.223370001365634,1.9389128933724704,1.316,0.992
2021-04-15,3.699656341462617,1.141836148215263,1.178,0.819
2021-04-16,3.7671916868310666,1.0771486647450292,1.04,0.659
2021-04-17,2.6576517053109994,0.8772498267968906,0.957,0.544
2021-04-18,2.994277134877918,1.4109222213695356,1.094,0.547
2021-04-19,3.3507089979342917,1.228573292552429,1.356,0.581
2021-04-20,0.6402039405799116,0.0569938899302101,0.533,0.25
2021-04-21,3.4866824176882116,,1.061,0.538
2021-04-22,3.900402549170068,4.051861054743863,1.239,0.674
2021-04-23,2.0804794969254314,1.3885890539073114,1.13,0.653
2021-04-24,0.9271117231674065,1.003695627116698,0.6,0.366
2021-04-25,4.120729228188648,2.7160296206830234,1.464,0.937
2021-04-26,5.3338099889489285,1.9608316682919888,2.611,1.747
2021-04-27,4.852893438151797,1.0468347318520352,2.883,2.007
2021-04-28,0.6188214980099925,1.0826041324606832,0.964,0.702
2021-04-29,3.0846748850544743,3.925145927777824,1.264,0.955
2021-04-30,4.931630205982429,5.768734341047039,2.463,1.92
2021-05-01,6.098290075341311,3.0077835415249776,3.592,2.877
2021-05-02,3.864626518483131,1.4378423615335247,3.193,2.617
2021-05-03,2.0422682232586054,2.0417505309888564,2.19,1.832
2021-05-04,0.7068551246146916,1.1917959830548976,0.936,0.797
2021-05-05,5.25421288996835,3.71727766842769,2.95,2.552
2021-05-06,2.672607040943127,2.5817334817762667,2.261,2.072
2021-05-07,4.7194406628624375,2.585845405103786,2.823,2.744
2021-05-08,3.71214718843897,2.099509196349839,2.063,2.132
2021-05-09,1.4439410228325427,2.9513574851616484,0.928,1.021
2021-05-10,3.740976139561525,4.799555773908382,1.918,2.253
2021-05-11,4.253147708099424,4.709964545742811,1.816,2.284
2021-05-12,4.934731549633315,3.1685832344595526,2.132,2.878
2021-05-13,5.443038354962206,2.2539116303133,2.093,3.043
2021-05-14,4.779758450475872,1.8692912812359703,2.085,2.806
2021-05-15,1.455110630454514,1.26158914896395,1.128,1.4
2021-05-16,3.2870833689588927,1.3675547490141111,1.697,1.935
2021-05-17,1.2672533355728803,,1.305,1.361
2021-05-18,1.4231631245832688,,1.469,1.392
2021-05-19,3.136023637010168,4.416162887816385,2.256,1.931
2021-05-20,5.715452337921768,7.152502599333124,2.934,2.25
2021-05-21,5.103797351066868,4.004565882057875,2.88,1.96
2021-05-22,3.906228850727076,2.496306413668453,2.678,1.922
2021-05-23,5.242081049411432,2.2436760984421182,2.492,1.866
2021-05-24,5.656129930797039,3.11974144494004,3.978,3.085
2021-05-25,4.951174285172129,3.428295692100128,4.278,3.415
2021-05-26,5.189813079670683,5.108558719087544,4.283,3.503
2021-05-27,2.5001867308436068,2.287168636728818,3.158,2.638
2021-05-28,0.911834752715596,1.7478641818565737,1.169,0.995
2021-05-29,5.716104581696863,6.470043719099534,3.976,3.436
2021-05-30,5.790006018480698,3.2744992838795617,4.181,3.577
2021-05-31,3.3901086745304174,2.0499604576764865,2.834,2.398
2021-06-01,3.021226362180381,2.000031689860505,2.572,2.152
2021-06-02,3.4486007976643935,2.023388214383585,3.281,2.715
2021-06-03,6.145327909786479,2.781341544034697,4.832,3.949
2021-06-04,6.762937841677942,3.293387123534699,5.325,4.298
2021-06-05,5.860180639391604,3.947226303930206,5.155,4.106
2021-06-06,5.208135812333809,2.532411060947038,4.218,3.313
2021-06-07,5.351886046488504,,3.33,2.578
2021-06-08,4.92424640725691,5.104581678853783,3.584,2.734
2021-06-09,4.838481555481531,4.576995976369949,3.296,2.474
2021-06-10,4.906560360895771,4.138755283270635,3.241,2.393
2021-06-11,5.71027292295284,4.050745535453993,4.107,2.979
2021-06-12,5.845667851838571,5.327471135982175,4.176,2.973
2021-06-13,6.95663410716078,6.652667608751459,4.718,3.295
2021-06-14,6.442327844549739,5.146557681175313,4.5,3.078
2021-06-15,6.103104223007252,5.295193455160391,3.903,3.001
2021-06-16,6.745497164579975,5.547307810586903,3.977,3.395
2021-06-17,6.507473086985813,7.002392535036214,4.727,4.435
2021-06-18,3.645599385194331,4.602524090273742,4.204,4.297
2021-06-19,4.329385449387288,5.925500808481999,3.321,3.673
2021-06-20,3.9754334405277993,5.284268415832575,3.743,4.453
2021-06-21,2.9894722087177534,4.481762490306704,2.38,3.03
2021-06-22,6.03098280770183,5.740464523384344,3.825,5.185
2021-06-23,5.206978531964189,6.373703429403352,4.266,5.786
2021-06-24,1.2395936182754448,,2.722,3.694
2021-06-25,2.700583910219417,,3.118,4.232
2021-06-26,5.097347350625019,6.813012491087423,3.155,4.284
2021-06-27,3.9787664239683354,4.75369969032527,3.11,4.224
2021-06-28,4.690162539873047,5.653021617960974,3.073,4.175
2021-06-29,5.357749094348374,6.607026977809272,3.764,5.115
2021-06-30,2.0028192001521803,,2.619,3.561
2021-07-01,6.120035992881101,,3.464,4.71
2021-07-02,5.653677865648688,6.80191071388896,3.795,5.162
2021-07-03,6.338430107712152,7.376484987020557,4.069,5.536
2021-07-04,6.348618850527562,7.854622279808058,4.402,5.991
2021-07-05,6.409042844346672,7.520097375439841,4.459,6.071
2021-07-06,5.857777568879869,6.837275799623891,4.572,6.227
2021-07-07,5.388121669422709,6.698087893651641,4.312,5.873
2021-07-08,2.9169966701565455,4.741556305068293,2.886,3.932
2021-07-09,2.23687235644654,,2.994,4.081
