File Name,Dataset,aid,Date,Orbit Number,Scene ID,Build ID,Orbit Correction Performed,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_doy2022109122223_aid0001,EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty,aid0001,2022-04-19 12:22:23 UTC,21464,005,0601,True,199363.0,11.257513,66.3250732,"(11.257513,66.3250732)",27.899168,6.4518652,41.6265645,32.1701069,46.0720596,27.8593025,11.257513,22.8925428
ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_doy2022109185146_aid0001,EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty,aid0001,2022-04-19 18:51:46 UTC,21468,008,0601,True,78159.0,15.3496475,230.2978973,"(15.3496475,230.2978973)",83.2402115,17.3097668,299.6280256,87.8434525,108.5451965,80.7880478,53.3358345,74.0403137
ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_doy2022112180256_aid0001,EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty,aid0001,2022-04-22 18:02:56 UTC,21514,009,0601,True,40381.0,53.0473022,1997.3634033,"(53.0473022,1997.3634033)",102.6544037,43.1598396,1862.7717569,124.7992096,181.7228699,105.0510788,53.0473022,78.4594955
ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_doy2022113171432_aid0001,EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty,aid0001,2022-04-23 17:14:32 UTC,21529,008,0601,True,46979.0,0.2185328,376.8037415,"(0.2185328,376.8037415)",81.732338,26.5938435,707.23251,96.2349129,137.9908905,83.7476578,25.9921284,68.1350441
ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_doy2022116162701_aid0001,EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty,aid0001,2022-04-26 16:27:01 UTC,21576,011,0601,True,574118.0,37.6104546,1155.6123047,"(37.6104546,1155.6123047)",85.985466,12.7239542,161.8990105,94.5365677,120.8654633,85.5144234,50.6951408,76.9826584
ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_doy2022117153834_aid0001,EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty,aid0001,2022-04-27 15:38:34 UTC,21591,010,0601,True,639426.0,0.180653,1987.3221436,"(0.180653,1987.3221436)",55.3480606,35.5008392,1260.3095863,67.7712479,115.575119,50.6988239,0.180653,35.900897
ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_doy2022143224457_aid0001,EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty,aid0001,2022-05-23 22:44:57 UTC,21999,008,0601,True,620661.0,33.3302269,360.4777527,"(33.3302269,360.4777527)",57.3059998,13.9929276,195.8020215,61.8362274,81.1187973,54.2157669,33.3302269,48.9811668
ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_doy2022143224549_aid0001,EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty,aid0001,2022-05-23 22:45:49 UTC,21999,009,0601,True,3572.0,0.2572269,41.8129463,"(0.2572269,41.8129463)",13.4599247,5.8507228,34.2309572,15.8768334,24.8335609,12.5825605,0.9990826,9.8694322
ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_doy2022150202131_aid0001,EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty,aid0001,2022-05-30 20:21:31 UTC,22106,009,0601,True,10855.0,59.6997986,243.8459473,"(59.6997986,243.8459473)",115.6148071,23.270443,541.5135157,127.7747192,165.0753784,111.9230957,65.6548309,102.8857384
ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_doy2022150202223_aid0001,EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty,aid0001,2022-05-30 20:22:23 UTC,22106,010,0601,True,676687.0,0.0688235,547.4191895,"(0.0688235,547.4191895)",52.6714783,39.6019096,1568.3112469,74.0660019,148.3006592,38.2038994,0.0688235,24.5736771
